borough_original,ward_original,election_date,surname,firstname,party,votes,elected,ward,borough,WD22CD,LAD22CD
Havering,Squirrels Heath,2022-05-05,White,Michael John,The Conservative Party Candidate,2295,True,Squirrels Heath,Havering,E05013985,E09000016
Havering,St Alban's,2022-05-05,Gould,Kimberley Jane,Havering Residents Association - St Alban`s,295,False,St Alban's,Havering,E05013981,E09000016
Havering,St Alban's,2022-05-05,Holt,Judith Margaret,The Conservative Party Candidate,939,True,St Alban's,Havering,E05013981,E09000016
Havering,St Alban's,2022-05-05,Keane,Jane Elizabeth,Labour Party,852,True,St Alban's,Havering,E05013981,E09000016
Havering,St Alban's,2022-05-05,Mendy,Hope Liberty,Labour Party,798,False,St Alban's,Havering,E05013981,E09000016
Havering,St Alban's,2022-05-05,Swann,Ian,Havering Residents Association - St Alban`s,240,False,St Alban's,Havering,E05013981,E09000016
Havering,St Alban's,2022-05-05,Young,Aaron Alexander Santiago,The Conservative Party Candidate,844,False,St Alban's,Havering,E05013981,E09000016
Havering,St Andrew's,2022-05-05,Butler,Nicholas Martin,Labour Party,624,False,St Andrew's,Havering,E05013982,E09000016
Havering,St Andrew's,2022-05-05,Davis,Martin Neal,Green Party,295,False,St Andrew's,Havering,E05013982,E09000016
Havering,St Andrew's,2022-05-05,Frost,Henry,The Conservative Party Candidate,747,False,St Andrew's,Havering,E05013982,E09000016
Havering,St Andrew's,2022-05-05,Jervis,Joseph Alexander,Labour Party,534,False,St Andrew's,Havering,E05013982,E09000016
Havering,St Andrew's,2022-05-05,Miah,Abdal,Labour Party,471,False,St Andrew's,Havering,E05013982,E09000016
Havering,St Andrew's,2022-05-05,Middleton,Paul Alan,Hornchurch Residents Association,2855,True,St Andrew's,Havering,E05013982,E09000016
Havering,St Andrew's,2022-05-05,Mylod,John Christopher,The Conservative Party Candidate,735,False,St Andrew's,Havering,E05013982,E09000016
Havering,St Andrew's,2022-05-05,O`Sullivan [O`Sullivan],Gerald Finbar [Gerry],Hornchurch Residents Association,2823,True,St Andrew's,Havering,E05013982,E09000016
Havering,St Andrew's,2022-05-05,Rose,Oliver Harry,The Conservative Party Candidate,702,False,St Andrew's,Havering,E05013982,E09000016
Havering,St Andrew's,2022-05-05,Vincent,Bryan Thomas,Hornchurch Residents Association,2700,True,St Andrew's,Havering,E05013982,E09000016
Havering,St Edward's,2022-05-05,Adesanya,Abiodun Kudirat,Labour Party,588,False,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Chapman,Joshua Mark,The Conservative Party Candidate,1108,True,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Davies,Peter Christopher,Liberal Democrats,120,False,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Kendrick,Ann Fiona,Havering Residents Association - St Edward`s,662,False,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Kruzycka,Karen,Green Party,210,False,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Leatherbarrow,Alexander,Labour Party,594,False,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Patel,Nisha Dilipkumar,The Conservative Party Candidate,952,True,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Sait,Kerrie Marie,Liberal Democrats,92,False,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Stilwell,Alexander Daniel,Havering Residents Association - St Edward`s,602,False,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Taylor,David Andrew,The Conservative Party Candidate,1003,True,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Tyler,David Richard,Havering Residents Association - St Edward`s,526,False,St Edward's,Havering,E05013983,E09000016
Havering,St Edward's,2022-05-05,Williams,Deborah,Labour Party,589,False,St Edward's,Havering,E05013983,E09000016
Havering,Upminster,2022-05-05,Baker,Adam John,The Conservative Party Candidate,953,False,Upminster,Havering,E05013986,E09000016
Havering,Upminster,2022-05-05,Chalk,Patrick William,Labour Party,453,False,Upminster,Havering,E05013986,E09000016
Havering,Upminster,2022-05-05,Collins,Melanie Jane,Green Party,362,False,Upminster,Havering,E05013986,E09000016
Havering,Upminster,2022-05-05,Ford,Oscar Frank,Upminster and Cranham Residents Association,2954,True,Upminster,Havering,E05013986,E09000016
Havering,Upminster,2022-05-05,Hawthorn,Linda Rose,Upminster and Cranham Residents Association,3028,True,Upminster,Havering,E05013986,E09000016
Havering,Upminster,2022-05-05,McGeary,Suzanne Louise,Labour Party,419,False,Upminster,Havering,E05013986,E09000016
Havering,Upminster,2022-05-05,Miller,Sally Anne,The Conservative Party Candidate,711,False,Upminster,Havering,E05013986,E09000016
Havering,Upminster,2022-05-05,Robinson,Bernice,The Conservative Party Candidate,584,False,Upminster,Havering,E05013986,E09000016
Havering,Upminster,2022-05-05,Sullivan,John Gregory,Labour Party,362,False,Upminster,Havering,E05013986,E09000016
Havering,Upminster,2022-05-05,Wilkins,Christopher,Upminster and Cranham Residents Association,2930,True,Upminster,Havering,E05013986,E09000016
Hillingdon,Belmore,2022-05-05,Basit,Labina,Labour,2421,True,Belmore,Hillingdon,E05013564,E09000017
Hillingdon,Belmore,2022-05-05,Singh,Jagjit,Labour,2421,True,Belmore,Hillingdon,E05013564,E09000017
Hillingdon,Belmore,2022-05-05,Garg,Narinder,Labour,2368,True,Belmore,Hillingdon,E05013564,E09000017
Hillingdon,Belmore,2022-05-05,Bell,Cameron,Conservative,923,False,Belmore,Hillingdon,E05013564,E09000017
Hillingdon,Belmore,2022-05-05,Morgan,John,Conservative,824,False,Belmore,Hillingdon,E05013564,E09000017
Hillingdon,Belmore,2022-05-05,Rodrigues,Isabel,Conservative,795,False,Belmore,Hillingdon,E05013564,E09000017
Hillingdon,Belmore,2022-05-05,Lee,Katherine,Green,268,False,Belmore,Hillingdon,E05013564,E09000017
Hillingdon,Belmore,2022-05-05,Gibbs,Andrew,Green,252,False,Belmore,Hillingdon,E05013564,E09000017
Hillingdon,Charville,2022-05-05,Nelson West,Barry,Labour,1481,True,Charville,Hillingdon,E05013565,E09000017
Hillingdon,Charville,2022-05-05,Davies,Darran,Conservative,1447,True,Charville,Hillingdon,E05013565,E09000017
Hillingdon,Charville,2022-05-05,Starr,Sumen,Labour,1398,False,Charville,Hillingdon,E05013565,E09000017
Hillingdon,Charville,2022-05-05,Barnes,Teji,Conservative,1396,False,Charville,Hillingdon,E05013565,E09000017
Hillingdon,Colham & Cowley,2022-05-05,Ahmad Wallana,Shehrya,Conservative,1851,True,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,Chamdal,Roy,Conservative,1822,True,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,Gohil,Ekta,Conservative,1703,True,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,Eginton,Tony,Labour,1572,False,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,Garelick,Steve,Labour,1455,False,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,Marqvardt Jorgart,Karina,Labour,1394,False,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,Crook,Nicole,Green,296,False,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,McDonnell,Valerie,Green,289,False,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,West,Lucy,Green,266,False,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,Fischer,Alastair,National Health Action,219,False,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Colham & Cowley,2022-05-05,Courtenay,Geoff,UKIP,199,False,Colham & Cowley,Hillingdon,E05013566,E09000017
Hillingdon,Eastcote,2022-05-05,Denys,Nick,Conservative,3369,True,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Haggar,Becky,Conservative,3272,True,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Edwards,Ian,Conservative,3227,True,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Keyes,David,Labour,1256,False,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Cowlin,Robert,Labour,1201,False,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Tapper,Joanne,Labour,1190,False,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Ross,Rachel,Green,611,False,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Cottew,Tom,Liberal Democrats,542,False,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Kennedy,Andrew,Green,495,False,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Stephens,David,Green,304,False,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Eastcote,2022-05-05,Henry,Tin,Trade Unionist & Socialist Coalition,72,False,Eastcote,Hillingdon,E05013567,E09000017
Hillingdon,Harefield Village,2022-05-05,Palmer,Jane,Conservative,929,True,Harefield Village,Hillingdon,E05013568,E09000017
Hillingdon,Harefield Village,2022-05-05,Samuel,Miki,Green,524,False,Harefield Village,Hillingdon,E05013568,E09000017
Hillingdon,Harefield Village,2022-05-05,Birah,Mohinder,Labour Party,179,False,Harefield Village,Hillingdon,E05013568,E09000017
Hillingdon,Hayes Town,2022-05-05,Curling,Peter,Labour,1906,True,Hayes Town,Hillingdon,E05013569,E09000017
Hillingdon,Hayes Town,2022-05-05,Gardner,Janet,Labour,1844,True,Hayes Town,Hillingdon,E05013569,E09000017
Hillingdon,Hayes Town,2022-05-05,Sansarpuri,Raju,Labour,1812,True,Hayes Town,Hillingdon,E05013569,E09000017
Hillingdon,Hayes Town,2022-05-05,Davies,Lauren,Conservative,593,False,Hayes Town,Hillingdon,E05013569,E09000017
Hillingdon,Hayes Town,2022-05-05,Sowe,Taf,Conservative,463,False,Hayes Town,Hillingdon,E05013569,E09000017
Hillingdon,Hayes Town,2022-05-05,Pahl,Tristan,Conservative,454,False,Hayes Town,Hillingdon,E05013569,E09000017
Hillingdon,Hayes Town,2022-05-05,Gillender,Hazel,Let London live,212,False,Hayes Town,Hillingdon,E05013569,E09000017
Hillingdon,Heathrow Villages,2022-05-05,Nelson,June,Labour,1336,True,Heathrow Villages,Hillingdon,E05013570,E09000017
Hillingdon,Heathrow Villages,2022-05-05,Money,Peter,Labour,1274,True,Heathrow Villages,Hillingdon,E05013570,E09000017
Hillingdon,Heathrow Villages,2022-05-05,Taylor,Christine,Conservative,943,False,Heathrow Villages,Hillingdon,E05013570,E09000017
Hillingdon,Heathrow Villages,2022-05-05,Sydenham,Daniel,Conservative,886,False,Heathrow Villages,Hillingdon,E05013570,E09000017
Hillingdon,Heathrow Villages,2022-05-05,Greenham,Alice,Green,227,False,Heathrow Villages,Hillingdon,E05013570,E09000017
Hillingdon,Heathrow Villages,2022-05-05,Khan,Zahid,Green,146,False,Heathrow Villages,Hillingdon,E05013570,E09000017
Hillingdon,Hillingdon East,2022-05-05,Sullivan,Colleen,Conservative,2104,True,Hillingdon East,Hillingdon,E05013571,E09000017
Hillingdon,Hillingdon East,2022-05-05,Bridges,Wayne,Conservative,2097,True,Hillingdon East,Hillingdon,E05013571,E09000017
Hillingdon,Hillingdon East,2022-05-05,Chapman,Alan,Conservative,2066,True,Hillingdon East,Hillingdon,E05013571,E09000017
Hillingdon,Hillingdon East,2022-05-05,Brar,Jagdeep,Labour,1311,False,Hillingdon East,Hillingdon,E05013571,E09000017
Hillingdon,Hillingdon East,2022-05-05,Goonesekera,Gregory,Labour,1231,False,Hillingdon East,Hillingdon,E05013571,E09000017
Hillingdon,Hillingdon East,2022-05-05,Virk,Gurmeet,Labour,1194,False,Hillingdon East,Hillingdon,E05013571,E09000017
Hillingdon,Hillingdon East,2022-05-05,Gardner,Steve,Social Democratic Party,239,False,Hillingdon East,Hillingdon,E05013571,E09000017
Hillingdon,Hillingdon West,2022-05-05,Bennett,Adam,Conservative,1124,True,Hillingdon West,Hillingdon,E05013572,E09000017
Hillingdon,Hillingdon West,2022-05-05,Chamdal,Reeta,Conservative,1014,True,Hillingdon West,Hillingdon,E05013572,E09000017
Hillingdon,Hillingdon West,2022-05-05,McDonald,Margaret,Labour,704,False,Hillingdon West,Hillingdon,E05013572,E09000017
Hillingdon,Hillingdon West,2022-05-05,Meen,Ray,Labour,688,False,Hillingdon West,Hillingdon,E05013572,E09000017
Hillingdon,Hillingdon West,2022-05-05,Pratt,Christine,Green,213,False,Hillingdon West,Hillingdon,E05013572,E09000017
Hillingdon,Hillingdon West,2022-05-05,Allam,David,Green,184,False,Hillingdon West,Hillingdon,E05013572,E09000017
Hillingdon,Ickenham & South Harefield,2022-05-05,Goddard,Martin,Conservative,2734,True,Ickenham & South Harefield,Hillingdon,E05013573,E09000017
Hillingdon,Ickenham & South Harefield,2022-05-05,Lavery,Eddie,Conservative,2681,True,Ickenham & South Harefield,Hillingdon,E05013573,E09000017
Hillingdon,Ickenham & South Harefield,2022-05-05,Banerjee,Kaushik,Conservative,2537,True,Ickenham & South Harefield,Hillingdon,E05013573,E09000017
Hillingdon,Ickenham & South Harefield,2022-05-05,Green,Sarah,Green,1246,False,Ickenham & South Harefield,Hillingdon,E05013573,E09000017
Hillingdon,Ickenham & South Harefield,2022-05-05,Campbell,John,Labour,1111,False,Ickenham & South Harefield,Hillingdon,E05013573,E09000017
Hillingdon,Ickenham & South Harefield,2022-05-05,Adams,Rose-Marie,Green,1061,False,Ickenham & South Harefield,Hillingdon,E05013573,E09000017
Hillingdon,Ickenham & South Harefield,2022-05-05,Espley,Paul,Labour,997,False,Ickenham & South Harefield,Hillingdon,E05013573,E09000017
Hillingdon,Ickenham & South Harefield,2022-05-05,McDonald,Kevin,Labour,938,False,Ickenham & South Harefield,Hillingdon,E05013573,E09000017
Hillingdon,Ickenham & South Harefield,2022-05-05,Wigram,Zena,Green,817,False,Ickenham & South Harefield,Hillingdon,E05013573,E09000017
Hillingdon,Northwood,2022-05-05,Higgins,Henry,Conservative,1813,True,Northwood,Hillingdon,E05013574,E09000017
Hillingdon,Northwood,2022-05-05,Lewis,Richard,Conservative,1783,True,Northwood,Hillingdon,E05013574,E09000017
Hillingdon,Northwood,2022-05-05,Hutchins,Jonathan,Labour,630,False,Northwood,Hillingdon,E05013574,E09000017
Hillingdon,Northwood,2022-05-05,Banks,Jonathan,Liberal Democrats,557,False,Northwood,Hillingdon,E05013574,E09000017
Hillingdon,Northwood,2022-05-05,Miller,David,Liberal Democrats,455,False,Northwood,Hillingdon,E05013574,E09000017
Hillingdon,Northwood,2022-05-05,Holding,Fiona,Green,288,False,Northwood,Hillingdon,E05013574,E09000017
Hillingdon,Northwood,2022-05-05,Oswell,John,Labour,186,False,Northwood,Hillingdon,E05013574,E09000017
Hillingdon,Northwood,2022-05-05,Miles,Scott,Green,170,False,Northwood,Hillingdon,E05013574,E09000017
Hillingdon,Northwood Hills,2022-05-05,Bianco,Jonathan,Conservative,1686,True,Northwood Hills,Hillingdon,E05013575,E09000017
Hillingdon,Northwood Hills,2022-05-05,Bhatt,Kishan,Conservative,1627,True,Northwood Hills,Hillingdon,E05013575,E09000017
Hillingdon,Northwood Hills,2022-05-05,Prince,Kerri,Labour,754,False,Northwood Hills,Hillingdon,E05013575,E09000017
Hillingdon,Northwood Hills,2022-05-05,Sachedina,Shabbar,Labour,640,False,Northwood Hills,Hillingdon,E05013575,E09000017
Hillingdon,Northwood Hills,2022-05-05,Dollimore,Peter,Liberal Democrats,359,False,Northwood Hills,Hillingdon,E05013575,E09000017
Hillingdon,Northwood Hills,2022-05-05,Edmeades,Stephen,Green,319,False,Northwood Hills,Hillingdon,E05013575,E09000017
Hillingdon,Northwood Hills,2022-05-05,Ross,Andrew,Green,310,False,Northwood Hills,Hillingdon,E05013575,E09000017
Hillingdon,Pinkwell,2022-05-05,Gill,tony,Labour,2314,True,Pinkwell,Hillingdon,E05013576,E09000017
Hillingdon,Pinkwell,2022-05-05,Lakhmana,Kuldeep,Labour,2214,True,Pinkwell,Hillingdon,E05013576,E09000017
Hillingdon,Pinkwell,2022-05-05,Mand,Gursharan,Labour,2154,True,Pinkwell,Hillingdon,E05013576,E09000017
Hillingdon,Pinkwell,2022-05-05,Giddings,Rosie,Conservative,692,False,Pinkwell,Hillingdon,E05013576,E09000017
Hillingdon,Pinkwell,2022-05-05,Upjohn,Darren,Conservative,669,False,Pinkwell,Hillingdon,E05013576,E09000017
Hillingdon,Pinkwell,2022-05-05,Kauffman,Allan,Conservative,635,False,Pinkwell,Hillingdon,E05013576,E09000017
Hillingdon,Ruislip,2022-05-05,Corthorne,Philip,Conservative,3242,True,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip,2022-05-05,Riley,John,Conservative,3115,True,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip,2022-05-05,Smallwood,Peter,Conservative,3103,True,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip,2022-05-05,Morse,John,Labour,986,False,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip,2022-05-05,Smith,Jane,Labour,892,False,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip,2022-05-05,Smith,Andrew,Labour,808,False,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip,2022-05-05,Blakie,Andrew,Green,625,False,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip,2022-05-05,Cunliffe,Alexander,Liberal Democrats,546,False,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip,2022-05-05,Patel,Shivalee,Green,411,False,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip,2022-05-05,Virdee,Jaishiva,Green,374,False,Ruislip,Hillingdon,E05013577,E09000017
Hillingdon,Ruislip Manor,2022-05-05,O'Brien,Susan,Conservative,1976,True,Ruislip Manor,Hillingdon,E05013578,E09000017
Hillingdon,Ruislip Manor,2022-05-05,Mills,Douglas,Conservative,1951,True,Ruislip Manor,Hillingdon,E05013578,E09000017
Hillingdon,Ruislip Manor,2022-05-05,Moore,Norrette,Labour,806,False,Ruislip Manor,Hillingdon,E05013578,E09000017
Hillingdon,Ruislip Manor,2022-05-05,Ghei,Roshan,Labour,782,False,Ruislip Manor,Hillingdon,E05013578,E09000017
Hillingdon,Ruislip Manor,2022-05-05,Lee,Graham,Green,291,False,Ruislip Manor,Hillingdon,E05013578,E09000017
Hillingdon,Ruislip Manor,2022-05-05,Winterbotham,Melanie,Liberal Domocrats,268,False,Ruislip Manor,Hillingdon,E05013578,E09000017
Hillingdon,Ruislip Manor,2022-05-05,Wilkinson,Geoffrey,Green,228,False,Ruislip Manor,Hillingdon,E05013578,E09000017
Hillingdon,South Ruislip,2022-05-05,Mills,Richard,Conservative,2373,True,South Ruislip,Hillingdon,E05013579,E09000017
Hillingdon,South Ruislip,2022-05-05,Tuckwell,Steve,Conservative,2356,True,South Ruislip,Hillingdon,E05013579,E09000017
